"Name","Gross Import","Share","Code","Sector"
"Vegetable fats, hydrogenated","2449","0.00005643591573076909","1516","Agriculture"
"Margarine","837578","0.019301544069394085","1517","Agriculture"
"Animal or vegetable fats and oils, processed","49992","0.0011520393218507996","1518","Agriculture"
"Stearic acid","59530","0.0013718375105972575","1519","Agriculture"
"Glycerol","34501","0.0007950573820446159","1520","Agriculture"
"Sausages","2773493","0.06391368608733278","1601","Agriculture"
"Other prepared or preserved meat","714649","0.016468709980023845","1602","Agriculture"
"Prepared or preserved fish","8814624","0.20312836964573897","1604","Agriculture"
"Prepared aquatic invertibrates","26576","0.0006124299291387992","1605","Agriculture"
"Sugarcane & sucrose","63642952","1.4666183241851294","1701","Agriculture"
"Other sugars","234044","0.005393420768187881","1702","Agriculture"
"Confectionery sugar","12377205","0.2852261732798913","1704","Agriculture"
"Cocoa residues","9590","0.00022099650137120274","1802","Agriculture"
"Cocoa powder","13082","0.000301467803017526","1805","Agriculture"
"Chocolates","2631462","0.06064065646415724","1806","Agriculture"
"Malt extract","32714308","0.7538840055036443","1901","Agriculture"
"Pasta","53260448","1.2273589853454507","1902","Agriculture"
"Cereal foods","344207","0.007932069108183273","1904","Agriculture"
"Bakery products","9409541","0.21683791871834082","1905","Agriculture"
"Pickled fruits and vegetables","85954","0.0019807646797560335","2001","Agriculture"
"Tomatoes, prepared or preserved","19297726","0.4447059364358806","2002","Agriculture"
"Mushrooms, prepared or preserved","40605","0.000935720848610812","2003","Agriculture"
"Other vegetables, frozen","1110126","0.025582269247258378","2004","Agriculture"
"Other vegetables, prepared or preserved","1122010","0.025856129770959666","2005","Agriculture"
"Vegetables, fruits and nuts, preserved by sugar","8620","0.00019864336202500186","2006","Agriculture"
"Jams, jellies and marmalades","95536","0.002201576825338814","2007","Agriculture"
"Fruits and nuts, otherwise prepared","247299","0.0056988752651300385","2008","Agriculture"
"Fruit juices","523870","0.012072308360097182","2009","Agriculture"
"Coffee extracts","7613265","0.1754436839428394","2101","Agriculture"
"Yeasts","1167936","0.026914470263344845","2102","Agriculture"
"Sauces and seasonings","15324350","0.3531415782886122","2103","Agriculture"
"Soups and broths","7110964","0.16386842183280223","2104","Agriculture"
"Ice cream","1161130","0.02675762957634459","2105","Agriculture"
"Food preparations n.e.c.","20538124","0.47329025534180735","2106","Agriculture"
"Waters","139026","0.003203780980149409","2201","Agriculture"
"Waters, flavored or sweetened","4108852","0.09468633124630543","2202","Agriculture"
"Beer","6326661","0.14579457209193275","2203","Agriculture"
"Wine","4830640","0.11131955572302261","2204","Agriculture"
"Wine, flavored","137185","0.003161356104338733","2205","Agriculture"
"Other fermented beverages","340646","0.007850007737861807","2206","Agriculture"
"Ethyl alcohol > 80%","4660664","0.10740254828641453","2207","Agriculture"
"Spirits < 80% alcohol","2570015","0.059224642697759296","2208","Agriculture"
"Vinegars","23847","0.0005495415608132504","2209","Agriculture"
"Flours of fish, for animal feed","621486","0.01432181769042579","2301","Agriculture"
"Cereal residues","400051","0.009218964689264968","2302","Agriculture"
"Solid soybean residues","110791","0.0025531202693865407","2304","Agriculture"
"Solid vegetable oil and fat residues","19265","0.00044395178299439213","2306","Agriculture"
"Vegetable materials for animal feeding","3452","0.00007954952270421188","2308","Agriculture"
"Animal feed","4342019","0.10005954201118754","2309","Agriculture"
"Cigars and cigarettes","1289272","0.0297105945063455","2402","Agriculture"
"Other manufactured tobacco","2316956","0.053393031264965224","2403","Agriculture"
"Salt","2926685","0.06744391507983091","2501","Minerals"
"Sulphur, crude","3505739","0.08078790966846496","2503","Minerals"
"Natural sands","70533","0.001625395853098545","2505","Minerals"
"Quartz","5559","0.0001281042284799287","2506","Minerals"
"Kaolin","3481","0.00008021781243724262","2507","Minerals"
"Clays","240762","0.005548233541515487","2508","Minerals"
"Chalk","227858","0.005250867654790356","2509","Minerals"
"Natural barium sulfate","3187","0.000073442737212724","2511","Minerals"
"Siliceous fossil meals and earths","145430","0.0033513577887814405","2512","Minerals"
"Marble","64489","0.0014861150549455157","2515","Minerals"
"Granite","35261","0.000812571181944732","2516","Minerals"
"Gravel","93649","0.0021580919037447097","2517","Minerals"
"Gypsum","4504242","0.10379788564434088","2520","Minerals"
"Quicklime","375529","0.008653868108803586","2522","Minerals"
"Cements","31852088","0.7340145995169626","2523","Minerals"
"Asbestos","8434","0.00019435708994418395","2524","Minerals"
"Natural steatite","11135","0.0002566002130102547","2526","Minerals"
"Mineral substances n.e.c.","46606","0.0010740107344010714","2530","Minerals"
"Granulated iron or steel slag","577286","0.013303251959392715","2618","Minerals"
"Coal","20290552","0.46758508893539735","2701","Minerals"
"Peat","3363","0.00007749856455801406","2703","Minerals"
"Oils etc. from high temperature coal tar","22446","0.0005172562533657995","2707","Minerals"
"Petroleum oils, refined","107731448","2.482614504239172","2710","Minerals"
"Petroleum gases","34383912","0.7923591507252674","2711","Minerals"
"Petroleum jelly","140122","0.0032290377231632608","2712","Minerals"
"Petroleum coke","37024568","0.853211678079269","2713","Minerals"
"Bituminous mixtures","2589767","0.05967981713937389","2715","Minerals"
"Electrical energy","39428748","0.9086147405054023","2716","Minerals"
"Iodine","13867","0.0003195577147564618","2801","Chemicals"
"Carbon","7793","0.0001795855823968491","2803","Chemicals"
"Silicon & rare gases","467945","0.010783546176657714","2804","Chemicals"
"Hydrochloric acid","128219","0.002954739354464468","2806","Chemicals"
"Sulfiric acid, oleum","269454","0.006209425576691977","2807","Chemicals"
"Sulfonitric acids","29581","0.0006816785721649164","2808","Chemicals"
"Phosphoric acid etc.","21553","0.000496677538483163","2809","Chemicals"
"Other inorganic acids","27243","0.0006278005929985064","2811","Chemicals"
"Halides of nonmetals","60568","0.0013957576741450478","2812","Chemicals"
"Ammonia","8634","0.00019896598465474083","2814","Chemicals"
"Sodium hydroxide","2400385","0.05531560864900047","2815","Chemicals"
"Hydroxides or peroxides of magnesium","1423","0.000032792285865612256","2816","Chemicals"
"Aluminum oxide","12883","0.0002968819527805219","2818","Chemicals"
"Chromium oxides and hydroxides","1976","0.00004553587974030205","2819","Chemicals"
"Iron oxides and hydroxides","119074","0.002743997643824254","2821","Chemicals"
"Titanium oxides","72565","0.0016722222233578026","2823","Chemicals"
"Chlorides, bromides, iodides etc.","180119","0.00415074753185398","2827","Chemicals"
